w_geocode_ct,S000,SA01_Pct,SA02_Pct,SA03_Pct,SE01_Pct,SE02_Pct,SE03_Pct,SI01_Pct,SI02_Pct,SI03_Pct
36081121500,301,0.10631229235880399,0.5780730897009967,0.31561461794019935,0.16943521594684385,0.3754152823920266,0.45514950166112955,0.19269102990033224,0.1760797342192691,0.6312292358803987
36081122300,312,0.10897435897435898,0.6153846153846154,0.27564102564102566,0.11858974358974358,0.25,0.6314102564102564,0.20192307692307693,0.13141025641025642,0.6666666666666666
36081122702,821,0.26065773447015833,0.51278928136419,0.22655298416565164,0.15468940316686966,0.3702801461632156,0.47503045066991473,0.020706455542021926,0.30450669914738127,0.6747868453105969
36081122703,632,0.12974683544303797,0.5189873417721519,0.3512658227848101,0.08069620253164557,0.2800632911392405,0.6392405063291139,0.02531645569620253,0.08069620253164557,0.8939873417721519
36081122704,1150,0.1208695652173913,0.6269565217391304,0.25217391304347825,0.09304347826086956,0.4,0.5069565217391304,0.04521739130434783,0.04608695652173913,0.908695652173913
36081124100,223,0.20179372197309417,0.5515695067264574,0.24663677130044842,0.18834080717488788,0.336322869955157,0.47533632286995514,0.17937219730941703,0.13004484304932734,0.6905829596412556
36081124700,658,0.12917933130699089,0.5258358662613982,0.34498480243161095,0.11702127659574468,0.5212765957446809,0.3617021276595745,0.013677811550151976,0.6778115501519757,0.30851063829787234
36081125700,893,0.12430011198208286,0.6125419932810751,0.2631578947368421,0.07950727883538634,0.2810750279955207,0.6394176931690929,0.03583426651735722,0.08286674132138858,0.8812989921612542
36081126500,755,0.1814569536423841,0.5337748344370861,0.2847682119205298,0.10463576158940398,0.4384105960264901,0.45695364238410596,0.006622516556291391,0.10728476821192053,0.8860927152317881
36081126700,4276,0.09237605238540693,0.5558933582787652,0.3517305893358279,0.05472404115996258,0.10944808231992516,0.8358278765201123,0.0025724976613657625,0.008185219831618335,0.989242282507016
36081127700,526,0.2623574144486692,0.5171102661596958,0.22053231939163498,0.22433460076045628,0.2889733840304182,0.4866920152091255,0.03612167300380228,0.12167300380228137,0.8422053231939164
36081128300,90,0.2,0.5555555555555556,0.24444444444444444,0.07777777777777778,0.2222222222222222,0.7,0.0,0.0,1.0
36081129102,369,0.17073170731707318,0.6070460704607046,0.2222222222222222,0.12466124661246612,0.32791327913279134,0.5474254742547425,0.07317073170731707,0.07046070460704607,0.8563685636856369
36081129103,262,0.2099236641221374,0.49236641221374045,0.29770992366412213,0.17938931297709923,0.366412213740458,0.4541984732824427,0.011450381679389313,0.38549618320610685,0.6030534351145038
36081129104,146,0.2465753424657534,0.4657534246575342,0.2876712328767123,0.17123287671232876,0.363013698630137,0.4657534246575342,0.07534246575342465,0.18493150684931506,0.7397260273972602
36081130100,331,0.13293051359516617,0.6525679758308157,0.21450151057401812,0.06948640483383686,0.19637462235649547,0.7341389728096677,0.006042296072507553,0.09365558912386707,0.9003021148036254
36081133300,340,0.24411764705882352,0.5676470588235294,0.18823529411764706,0.19411764705882353,0.4176470588235294,0.38823529411764707,0.11470588235294117,0.20294117647058824,0.6823529411764706
36081133900,110,0.17272727272727273,0.5545454545454546,0.2727272727272727,0.3181818181818182,0.42727272727272725,0.2545454545454545,0.0,0.15454545454545454,0.8454545454545455
36081134100,1184,0.16300675675675674,0.5912162162162162,0.24577702702702703,0.09966216216216216,0.15287162162162163,0.7474662162162162,0.5109797297297297,0.05912162162162162,0.42989864864864863
